epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
154,1768.16,0.20855,0.29192,0.10197,0.93801,0.91183,0.95593,0.6328,0.38757,0.41912,0.24814,5.35865e-05,5.35865e-05,5.35865e-05
155,1779.34,0.20575,0.29906,0.10217,0.93299,0.90968,0.94413,0.61851,0.4119,0.43232,0.26453,5.31156e-05,5.31156e-05,5.31156e-05
156,1790.75,0.20777,0.29342,0.09296,0.93843,0.91828,0.95428,0.62609,0.39747,0.43821,0.25624,5.26449e-05,5.26449e-05,5.26449e-05
157,1801.96,0.21286,0.30412,0.10436,0.9509,0.9162,0.9581,0.64806,0.37281,0.40838,0.23936,5.21744e-05,5.21744e-05,5.21744e-05
158,1813.28,0.20302,0.29552,0.09864,0.95346,0.9252,0.96029,0.63814,0.38465,0.4254,0.24878,5.17043e-05,5.17043e-05,5.17043e-05
159,1824.51,0.21496,0.29851,0.10382,0.95209,0.89032,0.93502,0.6027,0.42006,0.43695,0.285,5.12345e-05,5.12345e-05,5.12345e-05
160,1835.9,0.19804,0.29132,0.09361,0.94651,0.91327,0.95573,0.63368,0.38671,0.43012,0.24985,5.07651e-05,5.07651e-05,5.07651e-05
161,1847.07,0.19982,0.28819,0.09417,0.95343,0.91613,0.95739,0.64319,0.37333,0.42761,0.24065,5.02962e-05,5.02962e-05,5.02962e-05
162,1858.2,0.20104,0.28991,0.09469,0.95587,0.92043,0.95982,0.6434,0.37954,0.42797,0.24832,4.98278e-05,4.98278e-05,4.98278e-05
163,1869.79,0.19778,0.29404,0.09406,0.93733,0.94624,0.96317,0.64838,0.37177,0.43572,0.23578,4.936e-05,4.936e-05,4.936e-05
164,1881,0.20133,0.29124,0.0988,0.93962,0.92903,0.96471,0.65542,0.36238,0.41232,0.22498,4.88928e-05,4.88928e-05,4.88928e-05
165,1892.22,0.19697,0.28655,0.09275,0.9463,0.95269,0.96915,0.6552,0.36504,0.44312,0.22871,4.84263e-05,4.84263e-05,4.84263e-05
